"logFC","logCPM","F","PValue","FDR","external_gene_name"
0.483699184600861,-3.68570410281417,0.697341136139017,0.405574191951232,0.691851449137327,"RP11-598P20.5"
-0.143824051119708,5.06341184770577,0.702156201839225,0.405574278041634,0.691851449137327,"SPOP"
0.375091386245489,0.0743594292373106,0.702030006509535,0.405629320684442,0.691854173724413,"RP11-504I13.2"
-0.341035730013901,-0.794518847517205,0.701871201771639,0.405648015373855,0.691854173724413,"SPRY4-IT1"
-0.165232944037839,5.5919458962896,0.701810757742716,0.405689104289379,0.691854173724413,"UBE2N"
0.427972455866043,2.26919639491564,0.701785723026007,0.4057026570266,0.691854173724413,"COL21A1"
-0.177673957809898,6.74207645303806,0.701753675358341,0.405708082738273,0.691854173724413,"CMPK1"
0.636444315391748,0.310564129953166,0.701788208847365,0.405710446672315,0.691854173724413,"CH17-260O16.1"
0.200743830996888,1.3692621681529,0.701654643385861,0.405750896767075,0.691884018755128,"RP11-274B21.3"
-0.148552898804243,6.15147054398954,0.701559037256207,0.405772807187053,0.691884018755128,"KIAA2026"
0.188093480301066,0.611831178170527,0.70145987423988,0.405820193335906,0.691893521515771,"PTOV1-AS2"
-0.456351104146278,2.607360473071,0.701419415106716,0.405823240016366,0.691893521515771,"INPP5J"
0.230088538526318,-1.55182725591219,0.70084159565176,0.405883513930731,0.691944857713679,"UBOX5-AS1"
-0.223155619700066,3.55476764586072,0.701183996993144,0.405898213775376,0.691944857713679,"GLA"
-0.123957228106063,3.34479430357668,0.701034527069509,0.405948517702615,0.691958206856734,"METTL6"
-0.220684022750933,6.1827195088266,0.701023690816579,0.405950908337482,0.691958206856734,"TMCO1"
-0.149580819204234,7.37405482429476,0.700892968351954,0.405994414933201,0.691994127386697,"CNBP"
-0.160668054487746,2.57792920393498,0.700654779252208,0.406078189012609,0.692098673764956,"CYB5RL"
-0.358708279560299,-0.898433128918262,0.700459138262299,0.406110519092175,0.692115534941233,"SUMO2P1"
0.17838073960567,5.37387974607054,0.700424522935072,0.406150380085726,0.69214522813681,"FBXO38"
0.164843067582636,1.10465061783235,0.700299448954097,0.406203861905231,0.692182950563837,"NBR2"
-0.272830982230345,-0.362157471394236,0.700201054522492,0.40622886407522,0.692182950563837,"MT-TN"
-0.313320909466382,-3.14003847780694,0.696897699739199,0.406286104752267,0.692182950563837,"CACNA1G-AS1"
0.375634923926403,-3.34081856348931,0.695953667346663,0.406378354526768,0.692182950563837,"MYCBP2-AS2"
0.358845258840353,1.95038576713006,0.699756997639256,0.406379522291413,0.692182950563837,"BRSK1"
-0.421799474040065,-2.70274230233698,0.697649566446584,0.406383138722714,0.692182950563837,"FOXD4L3"
0.245870282735556,-2.32304518647116,0.698408417324137,0.406396957469851,0.692182950563837,"WASF4P"
-0.381403391378934,-2.60500935881153,0.697830935978419,0.406412107985585,0.692182950563837,"HMGN2P15"
0.244254910019044,-2.76901052999103,0.69736823668018,0.406438733519506,0.692182950563837,"RP11-460I13.6"
-0.18353900929773,5.16942948053461,0.699551073214653,0.406441424225167,0.692182950563837,"TGS1"
-0.231441117867393,4.10394641578539,0.69951757024002,0.406452598747155,0.692182950563837,"VDR"
0.239355552456229,3.95652722418792,0.699503319794622,0.406457504876515,0.692182950563837,"ROGDI"
-0.423160975772074,2.80208709189549,0.699397871817192,0.406495670766194,0.692182950563837,"DIRAS1"
-0.447921564077675,-1.50906785919536,0.69898623564646,0.406500222898739,0.692182950563837,"LGALS2"
0.240889523470932,-1.17169275154016,0.699116910651489,0.406528013486554,0.692182950563837,"RP11-505K9.5"
0.3092239231917,-2.3331905172671,0.697947324610875,0.406547155245395,0.692182950563837,"RP11-92K15.1"
-0.161909863439998,4.39525597840821,0.699213532113439,0.406553982504477,0.692182950563837,"MRPL18"
-0.25534803814583,9.01578482910519,0.699117759717365,0.40658592288939,0.692199125965506,"SCARNA2"
0.526298208638373,3.35286470430334,0.698903820695821,0.406658254952915,0.692284061287669,"ACKR2"
0.252196331940711,-1.23682139595753,0.698380472950009,0.40676465568577,0.692409403915214,"ZMYND19P1"
-0.181029890616603,1.28744133956624,0.698577390397871,0.406776906010733,0.692409403915214,"RP4-614O4.13"
0.337412929303603,-1.48113281046695,0.698145911847474,0.406799222846806,0.692409403915214,"GAPDHP44"
0.20416443140271,3.49485474819403,0.69793501645875,0.406981377257296,0.692486047500075,"TMEM201"
0.680451088330976,-2.81218353352626,0.695464667040069,0.407002810509664,0.692486047500075,"CTD-3074O7.11"
0.340468248664171,1.27716886289348,0.697892746954934,0.407005607683404,0.692486047500075,"CTD-3220F14.1"
-0.184994031954556,10.0140761912131,0.697832022868601,0.407015135636483,0.692486047500075,"EEF2"
-0.309541862278521,-3.12600523171058,0.694622222294822,0.407015157330382,0.692486047500075,"OR10V2P"
0.272451922704776,-0.63097876927572,0.697798553032658,0.407019512471291,0.692486047500075,"HIST2H2BC"
-0.275680035817386,7.87849879510895,0.697760821241718,0.407038924301568,0.692486047500075,"CPD"
-0.319166521612173,-3.45078349270922,0.693562098371112,0.407046259767433,0.692486047500075,"CTD-2017F17.1"
0.525836550994075,-1.91866795168324,0.696954236333893,0.407058680695649,0.692486047500075,"EFNA2"
0.300459319365851,3.34666562588259,0.697674470380572,0.407068742481242,0.692486047500075,"MAP7D3"
0.438433548388153,-2.4682871065582,0.695910833048431,0.407165654228878,0.692612712914867,"SNORD116-14"
-0.45382630171146,-1.5687741463258,0.696886381752388,0.407194281422103,0.692623214724434,"RP11-567I13.1"
-0.205861910852404,5.1784633049482,0.6971628279496,0.407238798172758,0.692642991894931,"RASSF3"
0.31088091928376,-3.08839394437806,0.694190781502873,0.407250816740635,0.692642991894931,"MLLT10P1"
-0.276715555617401,-3.18372325120109,0.693618685881789,0.407308135229256,0.692702285115055,"RP11-397E7.1"
-0.193697701938173,2.29173245007583,0.696860656172393,0.40734511855121,0.692726990018698,"AMZ2P1"
-0.326333422884331,-0.68035640328228,0.696618597505824,0.407408473232918,0.692789981495376,"BNIP3P40"
-0.186122863307135,-1.33576597233563,0.69629860914007,0.407444000056002,0.692789981495376,"RP11-79P5.9"
-0.124723127711312,5.1990261372198,0.696532798245088,0.407449536236558,0.692789981495376,"POM121C"
0.4113353933417,-2.78133168781327,0.694264817822545,0.407478676081774,0.692801340522211,"RP11-131M6.4"
-0.168766624647958,4.6107914887733,0.696326346157501,0.407518629167392,0.692809298203923,"CMAS"
0.510177735747552,-1.5395029605975,0.695879342359415,0.40752958793158,0.692809298203923,"PLA2G2F"
-0.162422483168328,-1.91015754018888,0.695540371641497,0.407550735086342,0.692809298203923,"CHCHD3P3"
-0.183223275417983,4.48437705186688,0.695635202139458,0.407750054737623,0.693023119494691,"MAPKAPK3"
-0.260660263822024,1.19406113991641,0.695611204985962,0.407769369232449,0.693023119494691,"CTD-3157E16.2"
-0.275053473940384,1.51540460877362,0.695583081216798,0.407776542857649,0.693023119494691,"CDHR3"
-0.253938310377774,6.89017380759227,0.695505955571377,0.407793350309209,0.693023119494691,"MAP3K1"
-0.592203404765644,-0.023135379087949,0.69551874689416,0.407799063054144,0.693023119494691,"RP11-770J1.5"
-0.188763649454061,0.661084403940116,0.695494325909638,0.407811316013474,0.693023119494691,"C20orf196"
-0.418911710111107,-1.46219313317983,0.69489941525089,0.40787774695584,0.693097827375464,"RP11-115D19.1"
-0.156818251898633,3.07189692539108,0.695013030321663,0.407960723289817,0.693187461485944,"CHMP6"
0.513230269728111,-1.62446020422308,0.694474171825795,0.407975438884731,0.693187461485944,"RP11-513O13.1"
0.313535104355195,2.97225241932434,0.694853081140815,0.408014784304704,0.693216129733818,"DACT1"
0.366231946079582,-0.143807816598022,0.694776578425478,0.40804781779355,0.693234071458812,"RP11-229O3.1"
0.263853406473756,-1.36522829922854,0.694372450968446,0.408086473532362,0.69325946198065,"RPL23AP81"
0.235190327474698,1.11958704058571,0.694603289863683,0.408107711288184,0.69325946198065,"RP11-114M5.1"
0.326296205373923,-3.1642878118203,0.69115459994726,0.408193177781697,0.693366462281497,"SRGAP3-AS3"
-0.18491794388056,5.58730963295853,0.694232039475512,0.408220493103046,0.693374679299028,"PSMA5"
-0.358406183416618,-3.13630332844409,0.69077872180839,0.408328991694858,0.693460434087812,"AP000688.14"
-0.16843716619652,5.98263958136454,0.693904499033504,0.408330424141852,0.693460434087812,"PSMA4"
-0.186553651061807,-0.299534141141922,0.693815250467543,0.408366681712535,0.693460434087812,"RP11-481J2.4"
-0.198288829238543,4.83420203644586,0.693756525547383,0.408380104228999,0.693460434087812,"NDUFAB1"
-0.16638122959833,2.34940729982389,0.693761333113796,0.408383673479823,0.693460434087812,"RFX2"
0.304725511878319,1.75103992595129,0.693702458707608,0.408405864624543,0.693460434087812,"ZNF571-AS1"
0.332272030146604,-0.36845737202616,0.693616074819435,0.408431408054782,0.693465634316702,"RP11-436I24.1"
0.543988417007575,1.5295461885666,0.693422353481377,0.408501291335567,0.693546113370479,"AKR1B15"
-0.150856106091473,5.22787541325764,0.69332843884349,0.408523873127533,0.693546280372318,"CDK17"
0.639109345532938,-2.07890553521554,0.691908699888338,0.408667033832893,0.693751141524586,"DCAF8L2"
0.355977654527619,-3.18537537730797,0.689414261280688,0.408734392877869,0.693795314340435,"RPL31P60"
-0.28796377558747,-2.94944940144644,0.690069684862741,0.408743755339141,0.693795314340435,"RPL34P18"
-0.144718017354415,3.49639372670029,0.692626180657063,0.408760529154312,0.693795314340435,"MTERF1"
-0.197295025153341,0.518187125521994,0.692573412094048,0.408792090075032,0.693810707155131,"RP11-152N13.16"
0.186876652772397,3.40288837223042,0.692394843975928,0.408838398208545,0.693843415695094,"RP11-104N10.2"
0.274053818107115,-0.443568275932877,0.692344372238942,0.408856348010819,0.693843415695094,"RP11-451F14.1"
0.416474184137478,0.855460043383597,0.692066574610554,0.408961342254657,0.693983415366345,"LINC01091"
-0.144608141503876,5.28259126004243,0.691712028866729,0.409067412579183,0.694040255987717,"UBE2G1"
-0.201286301952334,4.8593548750796,0.691710018474258,0.409068090229321,0.694040255987717,"AP1S1"
-0.311568054949367,-1.35644944791022,0.691305278607553,0.409114405804072,0.694040255987717,"RP11-50I19.2"
0.252627470517007,4.61274013911355,0.691523244195382,0.409130965961607,0.694040255987717,"TTC39C"
0.203428752226445,-1.74732794489536,0.690997301377137,0.409130968545225,0.694040255987717,"SDHDP2"
0.204796397924357,5.31109111635891,0.691449207935353,0.409155891359174,0.694040255987717,"RP3-394A18.1"
0.1174219080209,9.17074906862042,0.691391694400059,0.40917525601576,0.694040255987717,"DDX17"
0.243080788744513,3.0329894933348,0.691329462721178,0.40919834608446,0.694040255987717,"C14orf80"
-0.323243798372006,-0.613825635770561,0.691213849385527,0.409227096757217,0.694040255987717,"RP11-428K3.1"
-0.289358159042931,-1.61096099730771,0.690759178977987,0.409244213366488,0.694040255987717,"RP11-344B5.2"
0.170088788088207,5.82470791302718,0.691185855579194,0.409244577126689,0.694040255987717,"IKBKB"
-0.361887543796848,0.505699552461929,0.69097236712777,0.409330840114684,0.694040255987717,"TNNT2"
0.67829299557819,0.969430809243696,0.690950159368255,0.409336432549068,0.694040255987717,"DUSP27"
-0.148984983096552,2.82873350387197,0.690889893127377,0.409347334865693,0.694040255987717,"PPCDC"
-0.25000745181947,-2.20517530832822,0.689809836183572,0.409355267622856,0.694040255987717,"RP1-118J21.25"
-0.271426597602679,0.221243868359871,0.690886511396781,0.409359391317282,0.694040255987717,"CTF1"
-0.162593563169585,5.62937074097336,0.690778713462573,0.409381742550119,0.694040255987717,"ERLEC1"
0.399132597470572,-3.2489520347774,0.687163275457725,0.409420337537415,0.694040255987717,"LINC00211"
0.23780708549754,3.17157200986372,0.690663490613835,0.409422327558871,0.694040255987717,"RBM43"
0.490390709420436,-1.97658517245442,0.68955856221635,0.409522811836962,0.694105410529522,"RP11-255M6.1"
0.252491497991326,1.48774036791582,0.690338044627353,0.409539640908089,0.694105410529522,"TMEM133"
0.41697602952054,-1.32049382862083,0.690030620057021,0.409546128328155,0.694105410529522,"TAF1L"
-0.152500502941879,3.06138960646821,0.69023636983756,0.409566805793621,0.694105410529522,"SMIM11"
0.22664109759658,4.89157343495288,0.690210551709745,0.409573270738106,0.694105410529522,"USP11"
0.217277809452738,5.78800265350606,0.690126093393077,0.409601751549316,0.69411554304465,"SDC3"
0.145034109987307,4.53636857311833,0.689959474038197,0.409657952650059,0.694161192588303,"CHERP"
0.757622539656071,3.20328019551315,0.689825978881703,0.409705060113766,0.694161192588303,"S100B"
-0.346918656844121,-2.39500923707594,0.688393801858721,0.409706857732076,0.694161192588303,"RP11-554F20.1"
-0.169274440378733,4.79630634770606,0.689720961794415,0.409738418597195,0.694161192588303,"ZNHIT1"
0.219130126290898,5.96368334084257,0.689444889730486,0.409831584611952,0.694161192588303,"GM2A"
-0.291173826194781,-2.46772967842977,0.687887721260965,0.409839318243643,0.694161192588303,"CTC-265F19.2"
0.16184084722998,5.16857426283658,0.689418777892796,0.409840399288925,0.694161192588303,"EPN2"
0.680031604241691,0.886876564913609,0.689439384232771,0.409846149200286,0.694161192588303,"TCEAL2"
0.518594434728872,0.654233956794017,0.689388787102214,0.409864520285612,0.694161192588303,"CYP4F12"
-0.400437859086567,-0.844253442305841,0.689268838839543,0.409865704454818,0.694161192588303,"HOXD4"
0.335513911654798,-3.48636928504985,0.685201159011858,0.409876226595888,0.694161192588303,"AC007365.4"
-0.439251751389584,-1.25691801259622,0.688875553531053,0.409942379747098,0.694227771855202,"PCDHB1"
-0.328349914261762,-1.36465321546411,0.688786627153941,0.409960550203078,0.694227771855202,"RP11-225B17.2"
0.687555497043913,0.939089472567995,0.688979499815184,0.410001292810283,0.694258652869231,"AC009133.22"
0.603286068728911,-1.92413588994307,0.687770089955277,0.410132095194125,0.694425297305627,"NXF2B"
-0.171267440110695,6.08598539838263,0.688517672120044,0.410144730171855,0.694425297305627,"CDK16"
0.270006150763975,-0.202762509900015,0.688423134140086,0.410185689519466,0.69443737468929,"CD300C"
-0.243772764180715,-1.67529669852821,0.687851324574695,0.410206737124603,0.69443737468929,"RP11-247A12.2"
0.310075555325026,-2.51664608247791,0.686736703439725,0.410219400317316,0.69443737468929,"CTD-2207P18.1"
-0.197605144424156,4.15384528226836,0.688134076966871,0.410274389927755,0.694482893695668,"NDUFA12"
0.591799199257879,2.32696366414671,0.688099203549596,0.410291316974417,0.694482893695668,"SYT16"
-0.146992225564077,4.39624852328301,0.687772436041441,0.410396678267023,0.694623118491241,"CEP120"
0.323298049272676,-2.81753469851946,0.68529124909293,0.410485233422484,0.694678070993105,"RP11-347C18.4"
0.318555884329471,-3.2733876143204,0.684004153768368,0.410518708834724,0.694678070993105,"RP4-778K6.1"
0.310387642960764,-2.89139416856939,0.684978269182951,0.410538309186282,0.694678070993105,"CTD-2135D7.5"
-0.234474655736533,3.34930099346014,0.687269902211387,0.410567900582759,0.694678070993105,"HCG11"
0.15991091276418,4.27949031320085,0.687205854223255,0.410588379670504,0.694678070993105,"CNNM2"
0.169902834906144,6.52489315999711,0.68715639196614,0.410605116925015,0.694678070993105,"HK1"
-0.541850166265688,1.11051637465297,0.687168578538506,0.410612872528932,0.694678070993105,"VIPR2"
0.271340403032019,0.288998033859148,0.687075673127345,0.410646902046089,0.694678070993105,"RP11-51F16.1"
-0.203969559058044,4.77405538422718,0.687002858461425,0.410657092758301,0.694678070993105,"GEN1"
0.356037356421517,-1.80511222678289,0.686418989236438,0.410658813956698,0.694678070993105,"RP4-597J3.1"
0.38513088268364,-2.79346790745248,0.684768726543543,0.410676899225208,0.694678070993105,"RP11-499O7.7"
0.255237168244119,-1.91095319194519,0.686200753427627,0.410699386672975,0.694678070993105,"RP11-454F8.3"
-0.140454957752105,7.41959461696515,0.686554533570764,0.410808912064309,0.694825228119735,"JAK1"
-0.270111235831455,-0.349198742615019,0.686351696901275,0.410881631990812,0.694870635796292,"RP11-330C7.3"
-0.223892766714865,-2.25765956528749,0.685150068977245,0.410907060373225,0.694870635796292,"RP11-680H20.1"
0.319649187214607,5.16459202353213,0.686250042144187,0.410912074760736,0.694870635796292,"LYN"
-0.198344542194851,6.88268351478109,0.686152607058989,0.410945092581748,0.694870635796292,"STT3A"
-0.285588656793868,0.172707911809043,0.68618286691947,0.410948390729463,0.694870635796292,"RP11-304F15.3"
0.50940356818968,8.33279170576227,0.686010449243397,0.410993274415734,0.694872798107629,"CCND1"
-0.504838534537179,0.883826760643646,0.686018673921399,0.41100340172044,0.694872798107629,"LHFPL5"
0.198042855942838,5.63652023960077,0.685939725581696,0.411017248817447,0.694872798107629,"AK3"
0.225363702170582,-1.99637202125493,0.685002619450136,0.411073950577093,0.694930572338005,"RP11-818O24.3"
0.267593048176786,-3.08512717951073,0.682778923368466,0.411120984035792,0.694971996632621,"NENFP1"
0.380378205707792,-0.562717029177209,0.685549262180831,0.411145698363162,0.694975689484819,"RP11-521B24.5"
-0.359003005966914,-3.2304211832424,0.682045389188988,0.411199206799998,0.695028051077236,"RP11-621L6.2"
0.152375900329032,-1.14256560666615,0.685041233881287,0.411269653065233,0.695109034469522,"RP1-228P16.1"
-0.173831384569285,4.59013363172327,0.68487171767693,0.411379535602055,0.695249950547229,"ACOT13"
-0.437737451961238,-3.09929720123302,0.681667148233925,0.411398105077919,0.695249950547229,"RP11-76E16.2"
-0.228884599588615,7.00246811099532,0.684356989174501,0.411554306711971,0.695462142169134,"PPT1"
0.185953717557942,4.76542037448806,0.684267510875658,0.41158470230367,0.695462142169134,"SLBP"
0.15738919117497,4.23553011515184,0.68424809258292,0.411591301178063,0.695462142169134,"RNASEK"
-0.437318282216743,-2.71043886583496,0.681890806319823,0.411661203698719,0.695542156460228,"RP11-536C10.12"
0.310362849256086,-2.04341007790567,0.683072536624444,0.411706680993871,0.695543605406809,"LINC00989"
0.322622042342747,4.59931240891026,0.683907103034822,0.411707157620609,0.695543605406809,"ASL"
0.227563899827754,1.56668511697603,0.683782004637438,0.411758246011245,0.69556551854603,"AC009404.2"
-0.250308319565092,2.7792741297231,0.683745890730035,0.411765226251145,0.69556551854603,"SMCO4"
-0.207099504626089,3.45694335689405,0.683258200751453,0.41192872604197,0.69576360608395,"FOXO4"
-0.247849220038645,-1.96117217463565,0.682447407835748,0.411953984063309,0.69576360608395,"AC142528.1"
0.447563434130365,0.134089563708777,0.683211655664653,0.411956842850036,0.69576360608395,"NTSR1"
0.574946278364939,-3.00134765093753,0.680165002516694,0.411988118987854,0.69576360608395,"RP11-133K1.6"
0.197331599565446,1.92959373209421,0.683008564238148,0.412019193868185,0.69576360608395,"EIF4BP7"
0.267787786044513,8.91143425129177,0.682975005366666,0.412024103247127,0.69576360608395,"TXNIP"
0.286165825142718,-2.70887122797174,0.680958929591796,0.412040378511415,0.69576360608395,"RP11-270M14.4"
-0.227015124567766,4.44598665441076,0.682813339600101,0.412079116652022,0.695790930612782,"BLVRA"
0.35917257920414,-1.49570730176275,0.682350243613554,0.41212159913687,0.695824574087303,"TMC2"
-0.399008863824067,5.68282230810023,0.682543859856435,0.412170833233624,0.695869612651612,"HIST2H3A"
-0.188635237694927,-1.16071804270271,0.68206693896377,0.412277107795396,0.695983742996747,"HESX1"
-0.57293378056615,1.52907840132072,0.682235895625912,0.412284919436468,0.695983742996747,"IRX4"
-0.184350514216356,-0.723204929865579,0.682080636803711,0.412315410082184,0.695983742996747,"RALY-AS1"
0.462111438039723,-2.7882261776223,0.679892481188962,0.412328683608311,0.695983742996747,"RP3-467K16.2"
0.523427510862706,-1.75190539595368,0.681380621571213,0.412375591453435,0.695996760190832,"MDC1-AS1"
-0.333343455718972,-3.76443781041052,0.676920678096071,0.412387462632948,0.695996760190832,"CSDAP1"
0.51934155889032,0.633037217406848,0.681899874022495,0.412404084117354,0.695996760190832,"CRB1"
0.254760311586781,4.20853301781842,0.681725766984922,0.412449469495624,0.695998391165232,"POLQ"
-0.206488358355047,-2.74540847775581,0.67968430216581,0.41245429949607,0.695998391165232,"RP11-316M21.6"
0.326245671757629,-3.2235552367825,0.678276279560643,0.412487248095555,0.695998391165232,"ALG3P1"
0.254696997903331,3.2456134899175,0.681566844838021,0.412505050559411,0.695998391165232,"TNRC6C-AS1"
-0.30119498700986,1.99878961666805,0.681445023993778,0.412551498009704,0.695998391165232,"RP11-495P10.10"
-0.522333644893111,4.55645867963896,0.68136063825697,0.412573916899011,0.695998391165232,"KCNQ3"
-0.356972195742869,-1.36179796136552,0.681054102214178,0.412584590854577,0.695998391165232,"AP003774.4"
0.446427148754137,-2.7956586807748,0.679222530933052,0.412585553890085,0.695998391165232,"PLK5"
-0.220363153888995,2.65159688389369,0.681118836999643,0.41266027357773,0.696006506828267,"ZBED6CL"
-0.318776141908359,-2.42893132275236,0.679618429804369,0.412674201276028,0.696006506828267,"PA2G4P2"
0.278254852323425,2.12564324103785,0.681030355139791,0.412692303509456,0.696006506828267,"ZNF540"
-0.127019524539072,5.14820036406327,0.680986929210681,0.412701346583338,0.696006506828267,"ERCC6"
0.139072237759855,3.99073619786578,0.680981789714805,0.412703180743536,0.696006506828267,"POMT2"
-0.366521206356278,-0.12605201044007,0.680785482121517,0.412779480593562,0.696039772207007,"PATE4"
0.337346067358991,-3.23496603631648,0.677325489345181,0.412810896865123,0.696039772207007,"CTC-422A18.2"
-0.160687843916855,4.81136386783934,0.68066557007107,0.412810975410453,0.696039772207007,"ZNF326"
0.563798803107743,-1.57371830753407,0.680248685144965,0.412813162788186,0.696039772207007,"LINC01215"
-0.271931592140985,0.600385979217589,0.680423343331345,0.412907696645666,0.696139421120659,"CTD-2196E14.7"
0.394805220521599,-0.254993478615483,0.680374356039908,0.412917398393513,0.696139421120659,"RP11-141B14.2"
-0.158360850739405,3.52227902231855,0.680172586705391,0.412979872267724,0.696206695805142,"MSANTD3"
-0.246271392093753,-1.6240538544487,0.679406913279967,0.413093503705899,0.696360200492697,"RP11-451H23.1"
0.740006264054818,1.04252945988066,0.679726798768769,0.413143380193377,0.696406221247273,"HTR3A"
0.446409148597572,5.548670488873,0.679445352879066,0.413227634409031,0.696478287894284,"FHL1"
0.24838186129523,4.04795492472083,0.679394117556009,0.41324522441908,0.696478287894284,"MVD"
0.345473762777486,-0.713617887719954,0.679331491647615,0.413253869203782,0.696478287894284,"RP11-449G16.1"
0.25180728540475,-1.96967977025559,0.67852185096516,0.413291418841465,0.696503518192891,"TREML1"
-0.177828165988948,6.07077573375539,0.679130326415374,0.413335306515287,0.696539426390443,"UHRF2"
-0.363277363054747,-0.766380911142414,0.678658801010934,0.413478207797747,0.696742176113684,"RP11-141C7.3"
0.257609123736292,-2.80146260061699,0.676270715328768,0.413585342058875,0.696884636832366,"RPS4XP1"
-0.283324260454346,4.81316628073687,0.678297740321853,0.413620079495314,0.696905101168449,"KIF11"
0.40325613539519,-2.0512584643505,0.677326736865086,0.413660876866845,0.696906270973296,"LINC00189"
0.228067073124048,2.15245931475447,0.67817989123017,0.413665958489352,0.696906270973296,"IQCH"
-0.320403000134435,-2.71616566332948,0.676111727441951,0.413717736667052,0.696951127372069,"MRPS36P1"
0.491673430236677,5.10543195004616,0.67795389182969,0.413737771726175,0.696951127372069,"ALDH1A1"
0.612957021777919,-2.93768564496126,0.675086997945599,0.413793298926292,0.696979225148136,"OR2L6P"
0.211966484268495,-0.840899970321428,0.677713034717568,0.413799641111387,0.696979225148136,"HNRNPCP1"
0.153289836192598,7.21001095593062,0.677616479407128,0.413853309103391,0.697031560246371,"PTGES3"
-0.223969308628769,-1.98050010652143,0.676562178812257,0.413955547901403,0.697150949217993,"RP11-214K3.18"
0.220630436600474,3.48915869594802,0.677279691866476,0.413969395300223,0.697150949217993,"MYO1F"
0.302776939848937,1.20674490951715,0.677219292721029,0.414000417384859,0.697165131295488,"ANKRD65"
-0.18282884288841,1.87439809894636,0.677118282821154,0.414030766065038,0.697178177892255,"VDAC1P8"
-0.169528048856119,4.37659163566006,0.67679697515474,0.414134134319622,0.697314172563176,"ASB1"
-0.146216254617244,6.28655129319249,0.676590739192628,0.414204846804989,0.697395169990366,"EML4"
-0.16890558045706,3.87566614510914,0.676251516762554,0.414321446372623,0.697553414270074,"ZDHHC24"
0.200835937429355,4.45981136028831,0.676130186932692,0.414362834398584,0.697585021704586,"TADA2B"
-0.161061627941441,5.66747559817999,0.675968843505935,0.414418198863966,0.697640153915999,"SNX17"
0.233446525689092,-0.12150286357358,0.675699427749733,0.41452124948436,0.69777555158767,"RPL18P10"
0.181367062637482,5.49593017080128,0.675544093851669,0.414564011244608,0.697809454046842,"SLAIN2"
0.533825429561032,-1.03907449950157,0.675164950718314,0.414650043481305,0.697916183296111,"AC006019.4"
0.38771224722637,4.21050092355444,0.674951664136356,0.414767594598058,0.69805147375602,"FAM110C"
-0.21772985707174,3.15233572838137,0.674884478214599,0.414792424375145,0.69805147375602,"CKLF"
-0.798786621829057,4.56703002398013,0.674862057259141,0.414798311471062,0.69805147375602,"SOX10"
0.157855986104073,6.80428419702492,0.67471201381095,0.414849878334664,0.698100168948195,"CREBBP"
-0.453183340276303,0.0186884568943838,0.673724517343978,0.41520084451759,0.698592410535667,"SGCA"
0.192573510292887,2.91568122038549,0.673629282350138,0.41522502964331,0.698592410535667,"SEC31B"
-0.247144053491425,-1.24471538043828,0.673345300135102,0.415250716261639,0.698592410535667,"RP11-113A11.1"
-0.248524198725451,1.93190678411739,0.673552408373694,0.415255309688908,0.698592410535667,"PCDHGA7"
-0.276904752879987,-2.10841224656096,0.672615660060836,0.415258022113876,0.698592410535667,"CTD-2001C12.1"
-0.412994391585164,-3.5018040353791,0.669320385019006,0.415278277692888,0.698592410535667,"RP11-532L16.1"
-0.203957160305639,4.38960431033173,0.672987455813632,0.415443311226459,0.698831923950408,"P4HTM"
-0.386023576516172,-1.61151301193365,0.672280297200435,0.415543981714587,0.698931202847647,"RP11-26F2.1"
0.184201270955912,6.05440265537569,0.6726846191818,0.415547646780104,0.698931202847647,"TPP2"
0.301734053430091,4.8492423822306,0.672378274504702,0.415653236428234,0.699070682302042,"RASSF4"
-0.335787794554053,-1.20760302133173,0.672042601084298,0.415701125288078,0.699077442408701,"RP13-15M17.1"
-0.188148752883437,4.23172041015771,0.672213822204664,0.415709937798756,0.699077442408701,"TDRKH"
0.361449895648239,-0.0268091224065477,0.672175821180164,0.415734741230452,0.699077442408701,"KCNN2"
-0.449611010412767,-3.41037687674993,0.668110061925767,0.415747906797666,0.699077442408701,"RP11-76E17.4"
0.327214154454681,-0.821277162706848,0.671831259821166,0.415821177893975,0.699126898756452,"RP11-22A3.2"
0.135530291133962,5.04431993734819,0.671887000693917,0.415822647631362,0.699126898756452,"LCLAT1"
0.33017395045487,0.665281646419233,0.671727858710452,0.415891383004021,0.699178916820243,"CYSLTR2"
-0.368826611633531,3.11181622884219,0.67167188176323,0.415898918686895,0.699178916820243,"RP11-701H24.4"
0.220281429532302,-0.052369225143959,0.671528321525981,0.415958006272158,0.699240142750804,"C9orf66"
-0.145429954821069,6.45032501651432,0.671345021056802,0.416009663930309,0.69924426920819,"SEC22B"
-0.298093189063393,-3.40204715754575,0.667564121860385,0.416020207243375,0.69924426920819,"SETP3"
0.432902865939089,-2.50442164797129,0.669719933454751,0.41605165261759,0.69924426920819,"IFITM5"
0.165795121232101,4.80213305023877,0.671216885755458,0.416053899289527,0.69924426920819,"CSPP1"
-0.459307954344932,-2.29443760125713,0.669872520469665,0.416094652333356,0.69924426920819,"CIR1P2"
-0.133877254492552,6.37791164762961,0.671093580883024,0.416096469853974,0.69924426920819,"SNRNP70"
0.258826092327667,-2.04941396479701,0.670106400223634,0.416157676089197,0.69925478409541,"RP11-983P16.2"
-0.258752271594481,1.84951017686347,0.670854155514838,0.416186145247844,0.69925478409541,"MORN4"
